rec-id,version,first-name,surname,birth-name,postcode,city,ssn,birth-year,birth-month,birth-day
rec-78138,dup-0,isabelle,pride,,85461,bockhorn,358162974,1998,7,6
rec-78147,dup-0,madison,pulford,nguyen,87749,hawangen,80963242,1959,8,31
rec-78148,dup-0,elizabeth,norgate,,94553,mariaposching,586130565,1984,9,1
rec-78158,dup-0,annabella,forwood,,34314,espenau,636402189,1998,6,18
rec-78211,dup-0,isabella,leaford,,22609,hamburg,86212358,2005,12,26
rec-78227,dup-0,caitlin,katsaitis,ryan,57339,erndtebruck,488742506,2001,6,17
rec-78244,dup-0,hayley,bishop,,90513,zirndorf,785182820,1988,8,23
rec-78254,dup-0,neve,morrison,,10589,berlin charlottenburg,364923617,1984,2,9
rec-78264,dup-0,nicola,miles,nicoll,2721,neuenkirchen,279499458,2012,9,11
rec-78266,dup-0,georgia,minto,,8301,schlema,718845212,1997,11,3
rec-78274,dup-0,georgia,baugh,dixon,86925,fuchstal,281495172,2017,12,28
rec-78315,dup-0,olivia,haskeyt,,72070,tubingen,199376898,1948,11,15
rec-78350,dup-0,kirra,coxon,,64739,hochst i. odw.,260821741,1991,6,15
rec-78352,dup-0,claudia,heron,,33609,bie1efeld,625415004,1987,2,12
rec-78354,dup-0,charlotte,grosser,,50825,koln,377363564,1978,1,28
rec-78359,dup-0,bellchambers,lucy,,61118,bad vilbel,36534470,2000,3,9
rec-78371,dup-0,caitlin,rees,cochrane,50933,koln,735776711,1995,2,28
rec-78434,dup-0,sarah,ayres,,65589,hadamar,471221481,1955,4,17
rec-78465,dup-0,sophie,morcom,thredgold,44807,bochum,352113526,1978,5,13
rec-78473,dup-0,rosie,colquhoun,,23714,malente,320735715,2019,10,5
rec-78474,dup-0,raquel,chandler,meaney,37639,bevern,120329025,1955,16,2
rec-78518,dup-0,kirra,casanovas,,41515,grevenbroich,215735082,1986,8,25
rec-78524,dup-0,brigette,cohonen,millar,67256,weisenheim am sand,500379816,2016,2,26
rec-78527,dup-0,april,coleman,,49599,voltlage,354513945,1988,3,27
rec-78537,dup-0,emma,bridgeland,wilde,67256,weisenheim am sand,817643886,1960,3,11
rec-78545,dup-0,chelsea,ryan,,12101,berlin tempelhof,154830122,1995,5,7
rec-78553,dup-0,abbey,dixon,,21449,radbruch,778964138,1984,6,3
rec-78574,dup-0,karissa,boxer,,80538,munchen,178299697,1967,6,5
rec-78576,dup-0,april,nykamp,,31655,stadtha9en,27574994,1955,9,27
rec-78598,dup-0,jenna,clarke,,37139,adelebsen,821128275,1997,1,12
rec-78605,dup-0,alexandra,white,,85414,kirchdorf a.d. amper,183705441,1943,8,11
rec-78613,dup-0,seanna,mcgregor,webb,57647,nistertal,797325476,1980,3,10
rec-78622,dup-0,simone,dumuid,,24966,sorup,532941690,1944,6,27
rec-78625,dup-0,madison,renfrey,,41379,bruggen,447756480,1969,10,8
rec-78646,dup-0,caitlin,white,matthews,60433,frankfurt am iiiain,101916533,1999,7,30
rec-78648,dup-0,samantha,george,,92283,lauterhofen,843320509,1969,3,21
rec-78677,dup-0,imogen,maczkowiack,,51570,windeck,45162811,1963,1,6
rec-78679,dup-0,sophie,matthews,,69493,hirschberg an der bergstrasse,472865827,1956,3,12
rec-78682,dup-0,gemaley,garforth,,75173,pforzheim,874553559,1972,11,12
rec-78691,dup-0,ruby,minniecon,maynard,94437,mamming,495659833,1970,7,15
rec-78697,dup-0,eliza,kotowski,,66453,gersheim,597556351,1961,8,21
rec-78700,dup-0,emma,pidcock,,53489,sinzig,280664734,2011,5,21
rec-78709,dup-0,jasmine,mcneill,bishop,57399,kirchhundem,41189363,1964,10,10
rec-78714,dup-0,heather,van der hoek,beams,84180,loiching,45330q839,1979,9,26
rec-78726,dup-0,anneliese,mesidis,chabrel,21763,neuenkirchen,86698345,2020,10,13
rec-78729,dup-0,emiily,nguyen,cabos,6711,zeitz,417737381,1992,11,12
rec-78760,dup-0,jemima,hanna,,67149,meckenheim,103814802,1984,7,23
rec-78762,dup-0,alana,browne,,88441,mittelbiberach,639694106,1977,2,23
rec-78780,dup-0,kayla,gorjanc,white,16909,wittstock/dosse,118267962,1986,10,15
rec-78786,dup-0,alexandra,hammill,lansdell,18573,samtens,710498269,1989,12,24
rec-78788,dup-0,ella,webb,,85088,vohburg a.d. donau,20897427,1948,4,17
rec-78802,dup-0,chloe,mason,mavnard,97840,hafenlohr,896145731,1996,7,11
rec-78809,dup-0,chelsea,sarah,,50171,kerpen,10350218,1967,7,15
rec-78811,dup-0,olivia,matthews,,35080,bad endbach,151832305,2012,3,18
rec-78816,dup-0,isabella,solito,weavell,88447,warthausen,275541956,2017,30,7
rec-78834,dup-0,julia,isobelle,,32427,minden,348530770,1970,1,19
rec-78842,dup-0,mia,bunjo,,60320,frankfurt am main,334375973,1995,1,17
rec-78850,dup-0,emiily,hassell,,64753,brombachtal,550256904,19978,8,1
rec-78856,dup-0,hayley,shepherd,,80335,munchen,663458670,2020,10,15
rec-78871,dup-0,madison,cochrane,brain,85609,aschheim,479778311,2004,12,7
rec-78893,dup-0,maddison,gail,,47169,duisburg,712955626,1964,1,14
rec-78899,dup-0,isabella,webb,tiller,87471,durach,434275199,1977,8,12
rec-78919,dup-0,cheree,quill,,27259,freistatt,654794556,1960,9,29
rec-78920,dup-0,stephanie,matthews,,26605,aurich,728835079,1999,10,11
rec-78934,dup-0,alana,passell,ziersch,63814,mainaschaff,833726143,1982,9,10
rec-78947,dup-0,charlie,buckmaster,,91798,hottingen,385346177,1953,5,11
rec-78950,dup-0,georgia,highet,,17279,lychen,36049832,1968,5,16
rec-78959,dup-0,danielle,georgiadis,,89446,ziertheim,726871450,1954,4,8
rec-78979,dup-0,danielle,rabbitt,,40595,dusseldorf,880491120,2004,10,2
rec-79003,dup-0,natasha,le messurier,,16761,hennigsdorf,483211714,1928,7,29
rec-79005,dup-0,liana,reid,,86700,otting,540645457,1950,2,7
rec-79006,dup-0,madison,clarke,meadows,77770,durbach,7199883,1952,4,10
rec-79010,dup-0,clodagh,michelmore,nguyen,45357,essen,222820190,2016,11,24
rec-79032,dup-0,mcgregor,mcgregor,rachel,38350,helmstedt,666288844,2021,1,31
rec-79037,dup-0,lara,geue,reid,51381,leverkusen,24865758,2014,7,18
rec-79050,dup-0,arabell,spanton,,88529,zwiefalten,464377340,1965,1,7
rec-79065,dup-0,jayme,cowell,,82223,eichenau,221863609,2002,5,23
rec-79085,dup-0,matilda,bluemmel,radovic,35091,colbe,741171814,2009,6,8
rec-79089,dup-0,rebecca,campton,,41470,neuss,795580231,1982,12,16
rec-79093,dup-0,jasmyn,blewett,,34431,marsberg,178582636,1951,11,3
rec-79132,dup-0,sarah,morrison,,24997,wanderupl,133494879,1963,7,3
rec-79143,dup-0,bianca,clarke,,50126,bergheim,375134257,1985,10,22
rec-79159,dup-0,leah,droegemueller,,76149,karlsruhe,1060114,1959,8,16
rec-79172,dup-0,olivia,laundon,scarce,78573,wurmlingen,110503795,1984,7,11
rec-79178,dup-0,aleesha,lodge,,78054,villingen-schwenningen,325449850,1957,7,22
rec-79181,dup-0,olivia,koral,,27755,delmenhorst,556439833,1994,4,17
rec-79182,dup-0,jade,leon,,82447,spatzenhausen,173541874,1979,8,7
rec-79191,dup-0,serena,apted,wilde,1099,dresden,332111047,1958,4,15
rec-79199,dup-0,carly,asher,whitbourne,32609,hullhorst,603618081,1992,12,10
rec-79210,dup-0,sarah,bloomfield,spuzic,19395,plau am see,220267872,1965,6,8
rec-79228,dup-0,maya,clarke,green,51580,reichshof,195137470,2009,2,10
rec-79241,dup-0,caitlin,lill,,30161,hannover,378531160,1980,11,24
rec-79243,dup-0,laura,white,la-kryz,56727,mayen,568203953,2014,9,2
rec-79247,dup-0,claire,huddy,,44149,dortmund,723533344,1950,7,1
rec-79258,dup-0,tanyshah,clarke,,1768,glashutte,887198178,2012,11,20
rec-79263,dup-0,laetitia,green,,97453,schonungen,408359630,2023,9,23
rec-79279,dup-0,maya,finlay,,31812,bad pyrmont,637603914,1991,3,25
rec-79285,dup-0,jessica,bradshaw,,97845,neustadt a. main,154873592,1938,5,18
rec-79305,dup-0,teegan,germinario,teague,49849,wilsum,445831685,1959,2,20
rec-79306,dup-0,georgia,ions,,91737,ornbau,89455155,1985,5,15
rec-79316,dup-0,serena,david,,60486,frankfurt am main,597845998,1968,5,3
rec-79328,dup-0,ellen,bowerman,bishop,1705,freital,889403047,1953,3,15
rec-79331,dup-0,shenae,reid,,56598,rheinbrohl,373272903,2022,6,16
rec-79333,dup-0,samara,wintulich,,58739,wickede (ruhr),141495726,1943,1,4
rec-79337,dup-0,sophie,fitzpatrick,,30167,hannover,799322783,1982,1,7
rec-79341,dup-0,sarah,petersen,wooley,4105,leipzig,71987637,2004,3,16
rec-79360,dup-0,shelbey,white,,27211,bassum,829735757,1933,1,19
rec-79362,dup-0,montana,hazell,crouch,44329,dortmund,333817959,1991,11,6
rec-79363,dup-0,tara,mason,,85131,pollenfeld,89526162,2015,9,3
rec-79370,dup-0,holly,herbert,campbell,15936,dabme,838896637,1969,8,4
rec-79374,dup-0,brianna,frahn,robson,67737,olsbrucken,13619063,26,1,2022
rec-79402,dup-0,tarnia,mcphail,seen,39628,bismark,518238236,1969,3,7
rec-79407,dup-0,alexandra,etherington,,38467,bergfeld,4953710,2010,9,25
rec-79411,dup-0,hannah,white,robson,40589,dusseldorf,847636881,2011,11,13
rec-79412,dup-0,amaya,palecek,westbrook,41749,viersen,337435698,2011,9,10
rec-79414,dup-0,finn,boyle,vrolyks,41539,dormagen,400984946,2007,8,10
rec-79436,dup-0,charlotte,gigney,subramaniam,90453,nurnberg,425399888,1980,11,27
rec-79449,dup-0,jessica,grin,hearn,47051,duisburg,878714906,2008,10,22
rec-79453,dup-0,emma,humphreys,campbell,6749,bitterfeld-wolfen,24888527,1976,12,6
rec-79461,dup-0,vianca,neylon,,84555,jettenbach,211268318,1986,7,10
rec-79467,dup-0,jemma,carbone,,9600,weissenborn,71296314,2016,11,24
rec-79469,dup-0,mia,hammer,mcneill,61118,bad vilbel,211568556,1994,6,2
rec-79488,dup-0,kelley,alexandra,,56659,burgbrohl,112610955,2015,9,6
rec-79513,dup-0,montana,pindell,,56154,boppard,511567189,1948,12,26
rec-79535,dup-0,sarah,parremore,,99326,stadtilm,456414753,2007,4,5
rec-79542,dup-0,alysha,white,wiseman,44803,bochum (stadtteile altenbochum und laer),120382779,1972,7,14
rec-79559,dup-0,ebony,,pavicic,26689,apen,315953352,1962,10,28
rec-79560,dup-0,ella,brock,,4668,grimma,341318554,1950,7,24
rec-79570,dup-0,alex,millar,,15517,furstenwalde/ spree,805401221,2004,4,19
rec-79580,dup-0,sophie,sarah,,91085,weisendorf,706297868,1949,6,27
rec-79603,dup-0,sophie,fitzpatrick,maynard,46342,velen,226469343,2008,5,11
rec-79613,dup-0,harley,george,dinnison,76689,karlsdorf-neuthard,453581617,2001,2,2
rec-79617,dup-0,kayla,tunevitsch,pembroke,45968,gladbeck,197773418,2022,10,21
rec-79620,dup-0,anna,george,,38479,tappenbeck,797278122,1962,6,28
rec-79642,dup-0,brianna,hebberman,compton,15345,lichtenow,380126987,10,1964,28
rec-79648,dup-0,paris,mitton,,40233,dusseldorf,70326789,1999,3,20
rec-79663,dup-0,courtney,gerick,,26489,ochtersum,770499280,1981,8,16
rec-79672,dup-0,aleisha,dugdale,,495i6,merzen,736326409,1981,9,4
rec-79694,dup-0,holly,mercorella,,73430,aalen,283464564,1982,7,7
rec-79732,dup-0,charlotte,pontt,matthews,97900,kulsheim,340543238,1950,1,11
rec-79735,dup-0,emma,dougal,royans,85586,poing,728426227,2006,11,14
rec-79744,dup-0,emiily,presley,morrison,16321,bernau,878555290,4,2015,15
rec-79771,dup-0,lucy,bishop,,59556,lippstadt,453879523,1953,6,17
rec-79773,dup-0,emiily,hilton,chittleborough,71120,grafenau,786184337,1996,5,16
rec-79791,dup-0,abigail,clarke,,51467,bergisch gladbach,84280916,2000,11,10
rec-79797,dup-0,holly,siviour,,39345,flechtingen,557235967,1966,10,29
rec-79799,dup-0,alicia,boxer,formichella,55127,mainz,575723076,1961,3,2
rec-79805,dup-0,sarah,clarke,,72531,hohenstein,317772181,1976,12,12
rec-79806,dup-0,andie,white,,97909,stadtprozelten,299675469,1949,7,28
rec-79811,dup-0,april,plane,,31008,elze,62991133,1,1962,19
rec-79813,dup-0,alexandra,maynard,,58339,breckerfeld,84293239,1992,7,31
rec-79849,dup-0,jacqueline,steed,bullivant,27446,selsingen,72567223,2012,9,29
rec-79897,dup-0,brooke,ryan,hewson,46399,bocholt,778856857,1968,3,29
rec-79898,dup-0,charlotte,ayres,,72658,bempflingen,571747138,1972,11,25
rec-79906,dup-0,madeline,hamon,trenery,82272,moorenweis,91700701,1999,6,10
rec-79907,dup-0,emiily,seddon,,63179,obertshausen,485877829,1991,1,22
rec-79917,dup-0,zarlia,pontifex,nguyen,75391,gechingen,785957199,1,12,1985
rec-79924,dup-0,leah,matthews,,20457,hamburg,790736864,1966,1,2
rec-79931,dup-0,emiily,leung,jamaludin,58802,balve,25229725,1990,7,30
rec-79935,dup-0,imogen,lahey,rundle,76779,scheibenhardt,353918244,1983,6,30
rec-79944,dup-0,jade,dolliver,mccarthy,6295,eisleben,245118778,1975,12,14
rec-79958,dup-0,bethany,mccarthy,,37214,witzenhausen,351630673,1977,7,6
rec-79961,dup-0,holly,ryan,,1594,riesa,379877972,12,10,1960
rec-79969,dup-0,irene,bretland,,97264,helmstadt,482976791,2004,2,16
rec-79973,dup-0,natalia,matthews,,69198,schriesheim,262558270,1997,3,14
rec-79980,dup-0,stephanie,povey,coffey,80331,munchen,418187856,1960,2,2
rec-79993,dup-0,amy,haar,tiller,8209,auerbach/vogtl.,285871127,1988,8,23
rec-79998,dup-0,jessica,mason,,34431,marsberg,880440700,1963,9,1
rec-80015,dup-0,abbey,rabbitt,,94554,moos,739360270,1947,12,4
rec-80024,dup-0,lacey,herbert,paterson,39124,magdeburg,90660952,1997,1,4
rec-80030,dup-0,emiily,hoeller,,54664,preist,898981268,1941,7,2
rec-80039,dup-0,charlotte,,menzies,26465,langeoog,55368822,1946,7,10
rec-80042,dup-0,amy,sherriff,,14199,berlin schmargendorf,32267468,1978,6,29
rec-80044,dup-0,jacqueline,hunphreys,,89522,heidenheim an der brenz,131708733,2004,9,27
rec-80046,dup-0,koula,clarke,,46535,dinslaken,400911489,2020,8,3
rec-80051,dup-0,shannon,stanfield,white,76773,kuhardt,596765830,1967,3,10
rec-80054,dup-0,jordyn,lowe,nguyen,76139,karlsruhe,414775476,2008,12,9
rec-80060,dup-0,eva,hutten,,8529,plauen,30558477,1959,3,23
rec-80062,dup-0,zoe,seychell,,99439,berlstedt,678790981,1968,12,27
rec-80069,dup-0,mcgregor,grace,,75249,kieselbronn,200396031,1959,4,2
rec-80071,dup-0,cheyenne,coleman,,67283,obrigheim (pfalz),55988692,1943,4,11
rec-80077,dup-0,ella,buchhorn,,7745,jena,419751909,1990,3,30
rec-80078,dup-0,imogen,needham,large,49545,tecklenburg,805586940,1992,9,9
rec-80091,dup-0,alisha,hyland,,79362,forchheim,484699331,2016,12,22
rec-80104,dup-0,melanie,niddrie,,35753,greifenstein,812346854,2005,11,27
rec-80109,dup-0,lauren,veremchuk,,71254,ditzingen,580268236,2014,5,16
rec-80121,dup-0,samantha,matthews,,14959,trebbin,532420949,1973,6,7
rec-80126,dup-0,chloe,easthope,gambranis,37640,golmbach,685674653,2023,10,2
rec-80131,dup-0,kate,nguyen,burmeister,29693,hodenhagen,30887846,1981,7,24
rec-80150,dup-0,sophie,wilkins,,98716,elgersburg,142111030,1967,3,30
rec-80170,dup-0,laura,warnock,mcgregor,49699,lindern (oldenburg),832948841,1961,5,23
rec-80175,dup-0,phoebe,bellchambers,rawlings,85469,walpertskirchen,837186474,1966,6,23
rec-80177,dup-0,shantal,white,,42899,remscheid,648679723,1974,8,12
rec-80183,dup-0,georgia,ryan,,82541,munsing,675841531,1970,1,16
rec-80186,dup-0,alexandra,blake,campbell,96231,staffelstein,733979044,1948,24,9
rec-80199,dup-0,matilda,wegman,,73479,ellwangen (jagst),592138958,1998,2,26
rec-80207,dup-0,charlotte,noble,,6188,landsberg,132824006,1992,11,10
rec-80209,dup-0,daniella,edis,,79362,forchheim,70112435,1956,6,28
rec-80216,dup-0,annalise,haeusler,dixon,23566,lubeck,733504231,1974,2,18
rec-80228,dup-0,alexa-rose,lamborn,turkentine,80992,munchen,151238811,1961,9,21
rec-80229,dup-0,tuscany,gailis,,30159,hannover,543874489,21,8,2005
rec-80246,dup-0,sarah,webb,matthews,13507,berlin tegel,126894555,1969,11,2
rec-80256,dup-0,melanie,reid,beattie,9557,floha,768857622,1975,2,6
rec-80261,dup-0,alexandra,,mildren,64405,fischbachtal,708679631,1936,8,21
rec-80265,dup-0,hannah,matthews,,79254,oberried,470562734,1961,7,18
rec-80285,dup-0,harriet,meaney,,55619,hennweiler,622430569,1,3,1996
rec-80292,dup-0,chloe,green,,66271,kleinblittersdorf,01402858,2021,1,4
rec-80298,dup-0,amy,vincent,kluge-vass,58802,balve,475895131,1944,12,29
rec-80300,dup-0,giaan,colasante,,76771,hordt,539979399,19,9,1992
rec-80310,dup-0,emi9ly,campain,,96052,bamberg,281648034,1965,9,28
rec-80330,dup-0,alice,capurso,humphreys,93494,waffenbrunn,685728515,1968,3,22
rec-80332,dup-0,chelsea,krisvoshev,petersen,25946,amrum,142440631,1964,2,24
rec-80347,dup-0,alisa,ottewell,,89299,unterroth,806339299,1990,11,6
rec-80350,dup-0,georgina,vorrasi,,15377,oberbarnim,213251316,1996,6,16
rec-80357,dup-0,renai,matthews,cother,69198,schriesheim,475147178,2003,7,4
rec-80365,dup-0,raquel,sickles,,73540,heubach,200749269,1974,4,4
rec-80391,dup-0,abbie,feldbergs,,64560,riedstadt,62823725,1964,11,27
rec-80404,dup-0,olivia,wisby,walls,49751,sogel,302979985,1967,12,22
rec-80410,dup-0,caitlin,sabetzad,,15738,zeuthen,326780993,1952,9,14
rec-80411,dup-0,amy,de march,walkley,94250,achslach,558930206,19803,8,29
rec-80413,dup-0,naomi,coleman,,38465,brome,71793538,1992,1,18
rec-80422,dup-0,sienna,clarke,,23972,dorf mecklenburg,520361851,1989,9,11
rec-80423,dup-0,hannah,vig,,42853,remscheid,599818398,1937,9,8
rec-80431,dup-0,lara,clarke,,39649,gardelegen,305751883,2008,5,15
rec-80447,dup-0,tansy,paterson,dabinet,52222,stolberg (rhld.),57819963,1985,5,17
rec-80459,dup-0,amy,stanley,,63679,schotten,59920066,1973,6,7
rec-80477,dup-0,kira,monaco,,44149,dortmund,304118581,1999,4,19
rec-80494,dup-0,alisa,longo,,61191,rosbach v.d. hohe,685145797,23,7,1956
rec-80514,dup-0,jordyn,mckone,,63828,kleinkahl,3237431q9,1953,7,29
rec-80515,dup-0,tori,fimmano,,39619,arendsee,271278338,10,1989,18
rec-80517,dup-0,zoe,laing,green,71576,burgstetten,333528903,2005,7,22
rec-80518,dup-0,chelsea,quilliam,,65620,waldbrunn,55579887,1966,10,12
rec-80535,dup-0,breeanne,dixon,,37081,gottingen,446894296,2014,1,19
rec-80537,dup-0,claudia,hage,chadburn,65550,limburg,679814716,1967,11,5
rec-80539,dup-0,chevonne,thiessen,bradshaw,16540,hohen neuendorf,574566370,1982,3,25
rec-80540,dup-0,petreece,matthews,,51063,koln,247964686,1990,4,28
rec-80554,dup-0,lodge,matisse,,71717,beilstein,314443003,1941,8,22
rec-80585,dup-0,lauren,green,nguyen,59505,bad sassendorf,825255465,1986,9,7
rec-80591,dup-0,annabel,george,,1159,dresden,49187231,1988,3,5
rec-80604,dup-0,talia,everett,,78048,villingen-schwenningen,457612194,1939,4,23
rec-80622,dup-0,tara,gehlken,,89420,hochstadt a.d. donau,763521911,1962,3,30
rec-80624,dup-0,imogen,portlock,peachey,86504,merching,718594853,1981,9,23
rec-80642,dup-0,zara,wotton,,9661,hainichen,395832422,1953,10,25
rec-80653,dup-0,maddison,bowerman,,83352,altenmarkt a.d. alz,761857928,1961,8,26
rec-80657,dup-0,taylah,tu,crouch,80331,munchen,600225974,1960,3,21
rec-80669,dup-0,arabella,hurem,,12167,berlin steglitz,183335278,1985,5,26
rec-80682,dup-0,isabella,binns,,4318,leipzig,607427820,1986,10,30
rec-80685,dup-0,emiily,grossman,,45549,sprockhovel,441793527,1961,4,19
rec-80698,dup-0,bailey,reid,,30449,hannover,569849176,2016,12,1
rec-80708,dup-0,jessica,clarke,matthews,46236,bottrop,601162194,1977,1,8
rec-80717,dup-0,yana,coleman,,19322,wittenberge,882779339,1940,10,26
rec-80718,dup-0,charli,cochrane,green,39435,egeln,284113759,2008,6,6
rec-80727,dup-0,amaya,bishop,,74549,wolpertshausen,142167618,1948,2,23
rec-80730,dup-0,nacoya,stefanovska,dunstone,4317,leipzig,343145185,1960,20,6
rec-80764,dup-0,ellie,weaver,jolly,49774,lahden,709677736,2016,3,14
rec-80765,dup-0,aleesha,commons,godfrey,57489,drolshagen,140894215,1971,1,15
rec-80774,dup-0,samantha,walls,,10247,berlin friedrichshain,823501628,1980,7,9
rec-80799,dup-0,shanaye,thorpe,,45136,essen,598836481,1994,12,23
rec-80807,dup-0,abbey,hand,blackwell,45964,gladbeck,857844263,19,5,2016
rec-80811,dup-0,bella,nguyen,matthews,77960,seelbach,94412877,1979,8,13
rec-80815,dup-0,carige,olivia,sherriff,10409,berlin prenzlauer berg,51645050,2017,2,18
rec-80827,dup-0,grace,cochrane,,471q8,duisburg,616439458,1938,5,1
rec-80831,dup-0,sarah,blackwell,,17329,krackow,895958185,19681,6,5
rec-80836,dup-0,hannah,boigt,,35619,braunfels,137923700,1949,5,8
rec-80860,dup-0,alessandra,brooker,,45136,essen,728113497,1937,4,28
rec-80861,dup-0,maddison,berry,,59581,warstein,190807198,1988,2,3
rec-80877,dup-0,zarlia,beams,green,60549,frankfurt am main,498245976,1937,5,4
rec-80879,dup-0,,de angelis,maria,1987,schwarzheide n.l.,184928387,1966,7,9
rec-80883,dup-0,ebony,blackwell,,88529,zwiefalten,408670669,1951,8,21
rec-80887,dup-0,chelsea,matthews,,8309,eibenstock,69959129,1969,5,230
rec-80928,dup-0,isabella,matthews,clarke,86657,bissingen,186478054,1958,1,22
rec-80938,dup-0,taylah,rucci,,86703,roglimg,626364,2008,1,26
rec-80957,dup-0,irene,weidenhofer,sherriff,56564,neuwied,211434784,1972,10,14
rec-80966,dup-0,hayley,frits,,23775,grossenbrode,6081844,2015,3,23
rec-80975,dup-0,,quinton,tebbutt,57612,birnbach,292535458,1993,4,25
rec-80976,dup-0,hannah,alderson,,65462,ginsheim-gustavsburg,128458930,1968,9,22
rec-80994,dup-0,eleni,bitmead,,60435,frankfurt am main,274967834,1956,12,20
rec-81004,dup-0,maya,lavigne,lette,25862,joldelund,312894512,1955,12,12
rec-81016,dup-0,samantha,giannakeas,,1189,dresden,783870322,2021,12,9
rec-81023,dup-0,nickolai,sophie,berry,38468,ehra-lessien,691165992,2008,6,25
rec-81051,dup-0,rhiannon,jolly,,9114,chemnitz,565172481,1959,9,4
rec-81058,dup-0,tahni,mason,gailis,84155,bodenkirchen,550478036,2016,10,11
rec-81062,dup-0,tiana,meaney,stephenson,13591,berlin staaken,632875264,1958,5,26
rec-81064,dup-0,grace,dixon,,52080,aachen,787678755,1960,1,27
rec-81068,dup-0,amber,willing,,92533,wernberg-koblitz,89933708,2016,1,23
rec-81074,dup-0,leah,white,mason,24103,kiel,309792272,1940,12,18
rec-81096,dup-0,rachel,ryan,,82223,eichenau,96486730,1982,6,27
rec-81099,dup-0,bailey,berry,crossingham,27729,hambergen,326914506,1960,6,6
rec-81105,dup-0,alexandra,matthews,,73450,neresheim,536229202,1951,12,22
rec-81108,dup-0,erin,afford,,12355,berlin rudow,630923210,1983,6,13
rec-81135,dup-0,ebonie,morrison,,93185,michelsneukirchen,71745444,1952,9,30
rec-81138,dup-0,abby,lowe,,27793,wildeshausen,242932007,2004,2,11
rec-81139,dup-0,caitlin,twin,,89365,rofingen,791935124,1954,8,18
rec-81151,dup-0,louise,reid,green,32832,augustdorf,44975964,2019,6,8
rec-81165,dup-0,kaela,beaty,hase,6406,bernburg (saale),850108477,23,4,2012
rec-81169,dup-0,kiria,crosswell,george,75210,keltern,46898641,1980,10,24
rec-81189,dup-0,meagan,balchin,,91058,erlangen,581343268,1977,10,27
rec-81192,dup-0,mia,klintukh,,21787,oberndorf,794420829,1944,8,2
rec-81201,dup-0,paige,sydenham,,87779,trunkelsberg,87133744,2020,6,27
rec-81243,dup-0,hollie,shepherd,,91734,mitteleschenbach,282318582,1950,5,2
rec-81244,dup-0,jaime,ranson,,42349,wuppertal,696829485,1974,3,25
rec-81247,dup-0,hannah,boyle,garnett,85055,ingolstadt,860360619,8,2016,6
rec-81257,dup-0,sophie,berry,blackwell,68535,edingen-neckarhausen,201126890,1996,3,29
rec-81261,dup-0,isabella,,,71570,oppenweiler,13864934,1950,8,12
rec-81277,dup-0,annalise,dibble,condo,51580,reichshof,884740185,1997,11,22
rec-81285,dup-0,emiily,ziersch,albore,26486,wangerooge,848300406,1975,9,18
rec-81289,dup-0,mollie,colquhoun,,63796,kahl am main,76758595,1993,5,10
rec-81291,dup-0,kimberley,hamon,,36355,grebenhain,281294878,2005,8,8
rec-81294,dup-0,,mason,karli,91737,ornbau,132346392,1993,3,15
rec-81296,dup-0,alia,howie,gracie,74429,sulzbach-laufen,322134217,1948,1,10
rec-81305,dup-0,layla,hoang,noble,32107,bad salzuflen,95277512,2018,3,11
rec-81311,dup-0,alexis,matthews,whetstone,6774,muldestausee,646852900,1972,6,9
rec-81313,dup-0,mikhayla,mcsorley,crook,59519,mohnesee,864709226,1980,5,16
rec-81330,dup-0,lillianna,colquhoun,,26676,barssel,24094913,2018,7,5
rec-81331,dup-0,ashley,jessup,,79877,friedenweiler,98825570,1997,1,12
rec-81335,dup-0,josephine,hartland,stephenson,23968,barnekow,792634654,1969,3,10
rec-81350,dup-0,alessandria,bradshaw,czerniawski,75180,pforzheim,69667835,2002,8,16
rec-81360,dup-0,casey,paine,,71229,leonberg,154709270,2018,4,23
rec-81362,dup-0,harley,laing,nguyen,96237,ebersdorf b. coburg,296392562,2015,19,6
rec-81367,dup-0,charlotte,ryan,vincent,31621,pennigsehl,818491365,1991,10,23
rec-81372,dup-0,madison,graue,,76149,karlsruhe,762710623,1944,9,11
rec-81374,dup-0,georgia,green,green,54664,preist,851966203,2006,3,9
rec-81388,dup-0,kalli,noack,,87752,holzgunz,548841875,1962,8,10
rec-81390,dup-0,wierda,chloe,rau,33607,bielefeld,21364255,2015,4,15
rec-81391,dup-0,chelsea,dent,brooker,74343,sachsenheim,516113905,1997,1,22
rec-81393,dup-0,jasmine,schoder,,21379,scharnebeck,401340030,1985,11,15
rec-81394,dup-0,alana,klemm,sherriff,81241,munchen,899860885,1969,5,29
rec-81396,dup-0,taylor-saige,campbell,ferris,45277,essen,782938907,1938,8,7
rec-81400,dup-0,caitlin,priest,,31840,hessisch oldendorf,689469489,1959,4,8
rec-81405,dup-0,eleanor,loukopoulos,,46325,borken,895712859,1959,9,22
rec-81408,dup-0,paris,ebert,,40721,hilden,674410019,1969,6,21
rec-81429,dup-0,jordyn,webb,,87474,buchenberg,213493913,1986,12,5
rec-81435,dup-0,abby,highet,,95686,fichtelberg,139232589,1964,8,8
rec-81451,dup-0,tara,brentnall,reece,4703,leisnig,336334428,1940,2,13
rec-81452,dup-0,kirra,wyeth,blackwell,27318,hoya,857155424,1989,1,12
rec-81453,dup-0,courtney,rudd,cannell,2625,bautzen,41883405,1958,12,15
rec-81454,dup-0,simone,kerslake,,63512,hainburg,821912729,1980,10,26
