rec-id,version,first-name,surname,birth-name,postcode,city,ssn,birth-year,birth-month,birth-day
rec-76913,dup-1,holly,zbucki,rothe,19075,pampow,27785817,1964,5,10
rec-76919,dup-1,matisse,shepherd,webb,53424,remagen,596952225,1952,10,5
rec-76927,dup-1,jasmine,ryan,tregoning,44309,dortmund,732826743,1977,1,12
rec-76930,dup-1,isabella,boaz,,743944,hessigheim,7146367,1952,11,2
rec-76958,dup-1,,calnan,georgia,98630,romhild,868119523,1996,9,10
rec-76960,dup-1,jessica,heron,petrillo,35104,lichtenfels,854309957,1986,7,8
rec-76964,dup-1,demie,fuff,caine,42285,wuppertal,527893749,1966,12,15
rec-76972,dup-1,danielle,calantzis,,27721,ritterhude,225524642,1973,4,15
rec-76974,dup-1,meagan,procter,,10115,berlin mitte,454677827,8,1972,2
rec-76977,dup-1,jessica,mcgurk,wardle,12487,berlin,31398360,1954,5,24
rec-76978,dup-1,talissa,miles,hilton,56653,wehr,134341248,1987,1,20
rec-76981,dup-1,lily,kourou,matthews,63860,rothenbuch,103245226,2010,1,11
rec-76985,dup-1,bailey,rambow,webb,42551,velbert,683751396,1989,2,24
rec-76996,dup-1,mikayla,hingston,chappel,18461,franzburg,16292732,1955,3,31
rec-76999,dup-1,brooke,hand,berryman,79244,munstertal,711375718,1985,11,15
rec-77008,dup-1,katharine,colquhoun,spicer,70327,stuttgart,670211465,1972,6,30
rec-77016,dup-1,sarah,statham,godfrey,4668,grimma,16775058,1943,8,19
rec-77019,dup-1,harriet,patience,harrer,72639,neuffen,324753052,2016,10,13
rec-77030,dup-1,jenna,dobell,,41541,dormagen,29458711,1963,8,7
rec-77037,dup-1,jessica,shadbolt,crkvencic,95478,kemnath,637464149,1957,6,13
rec-77045,dup-1,elizabeth,webb,jessup,24622,gnutz,86680457,10,1956,24
rec-77053,dup-1,arki,clarke,,58513,ludenscheid,281241196,1984,9,26
rec-77064,dup-1,emiily,pichugin,,70597,stuttgart,139709869,1937,10,5
rec-77077,dup-1,laura,weidenbach,goldsworthy,36369,lautertal,89284602,2012,9,5
rec-77080,dup-1,renee,rothe,,12163,berlin steglitz,535916019,1997,10,24
rec-77085,dup-1,brooke,wilde,,46539,dinslaken,666302966,1984,4,8
rec-77112,dup-1,tayah,crook,,93194,walderbach,580310194,1957,5,25
rec-77117,dup-1,alannah,d'emden,rutkiewicz,25358,horst,418738957,1963,1,31
rec-77121,dup-1,destynii,ho,nicolle,85235,odelzhausen,497116441,1965,5,20
rec-77133,dup-1,elizabeth,hefford,weaver,24558,henstedt-ulzburg,316406567,1972,6,14
rec-77151,dup-1,maddison,matthews,baillie,49434,neuenkirchen-vorden,725546788,1951,11,25
rec-77169,dup-1,emma,blake,tiffin,66280,sulzbach/saar,192257730,1950,5,30
rec-77197,dup-1,amalia,milburn,ghanooni,24983,handewitt,440229476,1958,5,27
rec-77204,dup-1,keahley,berryman,,38531,rotgesbuttel,855552568,2007,5,3
rec-77218,dup-1,roisin,cormick,fullgrabe,31629,estorf,223590416,1999,6,28
rec-77222,dup-1,destynii,verco,,24999,wees,121238027,1948,10,16
rec-77236,dup-1,natassia,goode,,76547,sinzheim,657266138,1975,12,19
rec-77249,dup-1,alexandra,clarke,,64686,lautertal (odenwald),517223190,1965,7,29
rec-77340,dup-1,lucy,leditschke,hague,48149,munster,151217327,1949,1,25
rec-77343,dup-1,natasha,moody,,78345,moos,613104015,1966,12,9
rec-77346,dup-1,reganne,reinmuth,,69198,schriesheim,625565052,1972,7,19
rec-77347,dup-1,seanna,white,mac ginley,89434,blindheim,72150900,1969,7,15
rec-77366,dup-1,isabella,ryan,,67159,friedelsheim,593337795,1981,2,16
rec-77367,dup-1,olivia,sroczek,szilassy,16248,oderberg,78141363,1958,10,2
rec-77372,dup-1,roisin,miles,,72149,neustetten,537812386,1975,5,11
rec-77433,dup-1,isabella,mitton,,12157,berlin schoneberg,701776680,5,3,1953
rec-77435,dup-1,sophie,leonardi,,10317,berlin rummelsburg,663455987,1992,2,6
rec-77439,dup-1,tara,van de kamp,shepherdson,12557,berlin,245377997,1994,3,24
rec-77443,dup-1,,rossow,maddison,78582,balgheim,173287897,1938,12,28
rec-77452,dup-1,jessica,teague,,63826,geiselbach,710587813,2010,4,23
rec-77465,dup-1,laura,cadman,,1920,elstra,137220075,2017,11,22
rec-77473,dup-1,georgia,nguyen,,33181,wunnenberg,721136877,2014,7,25
rec-77502,dup-1,kaitlin,dixon,,71063,sindelingen,897549306,2016,6,29
rec-77511,dup-1,anastasia,bruhn,,35102,lohra,35793758,1978,9,5
rec-77522,dup-1,sarah,poore,,97225,zellingen,264933930,1972,17,4
rec-77533,dup-1,eliza,nicolle,,31542,bad nenndorf,411822852,2015,2,8
rec-77538,dup-1,brooke,george,grimm,90425,nurnberg,228552083,1941,12,6
rec-77545,dup-1,isabelle,bishop,minniecon,13055,berlin alt-hohenschonhausen,28446517,2020,10,9
rec-77585,dup-1,mccarthy,bartel,lillian,50939,koln,753685464,1964,11,9
rec-77589,dup-1,meagan,green,,96154,burgwindhoeim,881512316,1955,8,24
rec-77594,dup-1,lilian,de nichilo,,49074,osnabruck,841390980,1973,10,8
rec-77605,dup-1,talia,huggins,engst,27305,bruchhausen-vilsen,35636569,2011,5,12
rec-77610,dup-1,georgia,birchby,staude,4g163,bohmte,87660427,2000,2,6
rec-77612,dup-1,laura,rinne,,50827,koln,557699858,2002,8,26
rec-77621,dup-1,gabrielle,lanyon,harrity,67700,niederkirchen,77540705,1996,10,4
rec-77631,dup-1,lushia,reid,marin-ulloa,31020,salzhemmendorf,741528182,1966,1,16
rec-77638,dup-1,bridget,matthews,,63863,eschau,64115819,2001,12,17
rec-77644,dup-1,taylah,beaty,,40210,dusseldorf,97164288,1994,9,19
rec-77655,dup-1,paige,frahn,,4683,naunhof,442298403,1995,10,26
rec-77656,dup-1,catherine,rundle,,71717,beilstein,694505525,1903,7,9
rec-77661,dup-1,charlotte,lowe,,93444,kotzting,735726932,1994,5,18
rec-77687,dup-1,sybella,hearn,,23845,itzstedt,67686637,1948,5,5
rec-77689,dup-1,mystique,hamon,,96197,wonsees,317501693,1962,5,25
rec-77705,dup-1,bethanie,nadels,,49599,voltlage,105963730,2016,6,29
rec-77709,dup-1,holly,paterson,,18182,rostock,506166775,1970,4,30
rec-77718,dup-1,taylor,lombardi,jiang,80337,munchen,88156986,1996,16,4
rec-77730,dup-1,kallie,campbell,,60311,frankfurt am main,740295503,2004,6,4
rec-77737,dup-1,elle,purdon,,67165,waldsee,105902284,1967,2,12
rec-77738,dup-1,hannah,kluske,kermeen,9243,lichtenau,565447483,1999,1,10
rec-77760,dup-1,georgia,abat,,33161,hovelhof,886454119,1944,2,16
rec-77789,dup-1,chloe,shinnick,chandler,26123,oldenburg (oldenburg),523663540,1974,6,21
rec-77791,dup-1,mia,blake,cowle,74243,langenbrettach,711331949,1985,11,2
rec-77794,dup-1,taylah,gowling,,75173,pforzheim,39426012,2,1953,3
rec-77802,dup-1,claudia,haren,,54533,bettenfeld,625933496,2010,2,14
rec-77805,dup-1,mia,siviour,dixon,92536,pfreimd,628957012,2011,5,30
rec-77807,dup-1,alana,robson,george,31708,ahnwen,81612304,2014,3,17
rec-77822,dup-1,liana,,collier,40593,dusseldorf,851904553,1942,8,10
rec-77827,dup-1,isabella,misrachi,,4463,grossposna,154733551,1981,8,1
rec-77830,dup-1,kirra,wehner,,28197,bremen,408719182,1967,5,14
rec-77849,dup-1,charlotte,gilbertson,bishop,86938,schondorf a. ammersee,255692675,1948,2,3
rec-77850,dup-1,kirra,ryan,kowald,32683,barntrup,551253233,2003,4,24
rec-77856,dup-1,sophie,morrison,eldregde,99423,weimar,633695909,2019,10,7
rec-77859,dup-1,lauren,jolly,,45659,recklinghausen-west,790282922,1951,6,30
rec-77866,dup-1,amber,corbin,,95497,goldkronach,636342158,1964,2,27
rec-77869,dup-1,lauren,felmingham,,85307,paunzhausen,155191060,2014,9,20
rec-77891,dup-1,lily,stephenson,,16866,gumtow,774843811,1950,5,3
rec-77913,dup-1,orchard,vearing,amber,32825,blomberg,301342096,1973,10,28
rec-77917,dup-1,makenzi,lamprey,cannell,12207,berlin lichterfelde,816506634,1988,10,25
rec-77918,dup-1,alexandra,scarce,,60310,frankfurt am main (taunusturm),583314784,2016,12,14
rec-77933,dup-1,chloe,valles,,35466,rabenau,7056581,1995,8,22
rec-77988,dup-1,,roebuck,pride,41748,viersen,75449972,1941,8,28
rec-77996,dup-1,riley,nassau,sobczak,55270,ober-olm,805463517,1998,10,11
rec-78049,dup-1,emiily,eglinton,,85777,fahrenzhausen,530829916,1967,3,23
rec-78062,dup-1,bianca,white,,52159,roetgen,587869014,1968,12,14
rec-78072,dup-1,abbey,horance,colegate,38527,meine,593447995,1949,6,27
rec-78075,dup-1,mia,flockhart,,37444,st. andreasberg,312402322,2022,7,31
rec-78080,dup-1,montana,clisby,,40595,dusseldorf,66388410,1963,3,3
rec-78099,dup-1,seanna,mitton,,39539,havelberg,857573155,1979,9,27
rec-78104,dup-1,sarah,mcgregor,,39356,weferlingen,172363724,1965,1,17
rec-78114,dup-1,ambrosia,wilkins,,15732,schulzendorf b. eichenwade,872271774,1963,11,16
rec-78122,dup-1,kylee,grubb,,22453,hamburg,248872527,1985,5,19
rec-78133,dup-1,mia,cobbett,garcia,76865,insheim,59918817,1994,9,18
rec-78138,dup-1,isabelle,pride,,85461,bockhorn,358162974,1998,7,6
rec-78147,dup-1,madison,pulford,nguyen,87749,hawangen,80963242,1959,8,31
rec-78148,dup-1,elizabeth,norgate,,94553,mariaposching,586130565,1984,9,1
rec-78150,dup-1,alessandria,sindorff,,41466,neuss,764273516,1961,5,27
rec-78155,dup-1,rebekah,roff,,34596,bad zwesten,594479412,1973,7,13
rec-78156,dup-1,jaimee,vosper,clarke,49324,melle,870851749,1959,3,16
rec-78158,dup-1,annabella,forwood,,34314,espenau,636402189,1998,6,18
rec-78184,dup-1,chevonne,nguyen,,85088,vohburg a.d. donau,329242404,1957,3,31
rec-78187,dup-1,nemesia,matthews,,12277,berlin,11534780,1980,9,025
rec-78188,dup-1,anna,hilton,,38350,helmstedt,612877248,1971,12,17
rec-78210,dup-1,breony,kelley,mcgregor,2929,rothenburg/o.l.,679427289,1977,7,26
rec-78224,dup-1,angelica,wilson-haffenden,frahn,74749,rosenberg,706731586,1976,10,3
rec-78227,dup-1,caitlin,katsaitis,ryan,57339,erndtebruck,488742506,2001,6,17
rec-78229,dup-1,juliana,mcneill,,60323,frankfurt am main,105862048,1941,6,7
rec-78244,dup-1,hayley,bishop,,90513,zirndorf,785182820,1988,8,23
rec-78251,dup-1,layla,dreckow,,89368,winterbach,45274402,1979,5,18
rec-78254,dup-1,neve,morrison,,10s89,berlin charlottenburg,364923617,1984,2,9
rec-78262,dup-1,tiahnee,kovacic,morrison,99089,erfurt,173903485,1950,12,13
rec-78264,dup-1,nicola,miles,nicoll,27251,neuenkirchen,279499458,2012,9,11
rec-78315,dup-1,olivia,haskett,,72070,tubingeri,199376898,1948,11,15
rec-78322,dup-1,jessica,brock,dooley,21217,seevetal,554923409,1965,7,21
rec-78332,dup-1,meagan,clarke,,26605,aurich,725854772,1972,10,31
rec-78339,dup-1,isabella,cormick,bodman,82549,konigsdorf,7223598,2001,8,9
rec-78352,dup-1,claudia,heron,,33609,bielefeld,625415004,1987,2,12
rec-78354,dup-1,charlotte,,grosser,50825,koln,377363564,1978,1,28
rec-78371,dup-1,caitlin,rees,cochrane,50933,koln,735776711,1995,2,28
rec-78392,dup-1,tiarna,peachey,cannell,87645,schwangau,232852445,1981,5,27
rec-78424,dup-1,megan,arabilla,,65366,geisenheim,44253399,14,7,1985
rec-78433,dup-1,emiily,cowell,,12207,berlin lichterfelde,47738526,1985,12,22
rec-78449,dup-1,monique,boulter,naoum,28195,bremen altstadt und bahnhofsvorstadt,70370866,1950,12,1
rec-78456,dup-1,olivia,aggarwal,sushames,28209,bremen,282770338,1986,4,17
rec-78462,dup-1,alexandra,crossingham,,1309,dresden,34843594,1958,7,28
rec-78465,dup-1,sophie,morcom,thredgold,44807,bochum,352113526,1978,5,13
rec-78470,dup-1,nellie,clarke,wanders,38875,oberharz am brocken,223514941,1976,11,9
rec-78473,dup-1,rosie,colquhoun,,23714,malente,320735715,2019,10,5
rec-78513,dup-1,shai,nguyen,,75245,neulingen,283957954,9,1965,24
rec-78524,dup-1,brigette,cohonen,millar,67256,weisenheim am sand,500379816,2016,2,26
rec-78527,dup-1,april,coleman,,49599,voltlage,354513945,1988,3,27
rec-78537,dup-1,emma,bridgeland,wilde,67256,weisenheim am sand,817643886,1960,3,11
rec-78558,dup-1,madison,browne,gowling,37632,holzen,291346947,1989,7,3
rec-78574,dup-1,karissa,boxer,,80538,munchen,178299697,1967,6,5
rec-78604,dup-1,ebony,jolly,ryan,78594,gunningen,482815958,1987,10,20
rec-78605,dup-1,alexandra,white,,85414,kirchdorf a.d. amper,183705441,1943,8,11
rec-78607,dup-1,gillian,wraight,butt,79400,kandern,558870482,7,1940,14
rec-78613,dup-1,seanna,mcgregor,webb,57647,nistertal,797325476,1980,3,10
rec-78622,dup-1,simone,dumuid,,24966,sorup,532941690,1944,6,27
rec-78643,dup-1,jaimee,rawlings,,37627,stadtoldendorf,99511245,2014,9,22
rec-78646,dup-1,caitlin,white,matthews,60433,frankfurt am main,101916533,1999,7,30
rec-78662,dup-1,tarshya,riddell,,65606,villmar,7467839,1978,1,8
rec-78677,dup-1,,maczkowiack,imogen,51570,windeck,45162811,1963,1,6
rec-78679,dup-1,sophie,matthews,,69493,hirschberg an der bergstrasse,472865827,1956,3,12
rec-78682,dup-1,gemaley,garforth,,75173,pforzheim,874553559,1972,11,12
rec-78697,dup-1,eliza,kotowski,,66453,gersheim,597556351,1961,8,21
rec-78705,dup-1,shepherd,amalia,,86868,mittelneufnach,26289878,1985,5,11
rec-78714,dup-1,heather,van der hoek,beams,84180,loiching,453309839,1979,9,26
rec-78742,dup-1,amy,stephenson,newel,81248,munchen,857427009,1930,5,9
rec-78746,dup-1,sarah,schuetz,,70195,stuttgart,282733513,1998,1,12
rec-78747,dup-1,alana,jesser,frahn,65554,limburg,875164098,1990,0,4
rec-78760,dup-1,jemima,hanna,,67149,meckenheim,1038148082,1984,7,23
rec-78780,dup-1,kayla,white,gorjanc,16909,wittstock/dosse,118267962,1986,10,15
rec-78809,dup-1,chelsea,sarah,,50171,kerpen,10350218,1967,7,15
rec-78811,dup-1,olivia,matthews,,35080,bad endbach,151832305,18,3,2012
rec-78828,dup-1,jasmine,picot,,95488,eckersdorf,541811830,1952,4,3
rec-78834,dup-1,julia,isobelle,,32427,minden,348530770,1970,1,19
rec-78856,dup-1,hayley,shepherd,,80335,munchen,663458670,2020,10,15
rec-78871,dup-1,madison,cochrane,brain,85609,aschheim,479778311,2004,12,7
rec-78872,dup-1,cassandra,wasson,crossman,79280,au (breisgau),396495375,1957,8,4
rec-78893,dup-1,maddison,gail,,47169,duislourg,712955626,1964,1,14
rec-78899,dup-1,isabella,webb,tiller,87471,durach,434275199,1977,8,12
rec-78900,dup-1,meagan,tu,rivera,84061,ergoldsbach,30627086,1968,5,23
rec-78920,dup-1,stephanie,matthews,,26605,aurich,728835079,1999,10,11
rec-78924,dup-1,jessica,negri,,84326,falkenberg,678220411,0,4,23
rec-78925,dup-1,alexa-rose,barthomew,hank,35585,wetzlar,52998793,1939,9,26
rec-78947,dup-1,charlie,buckmaster,,91798,hottingen,385346177,1953,5,11
rec-78950,dup-1,georgia,hiet,,17279,lychen,36049832,1968,5,16
rec-78952,dup-1,macey,longman,,3185,peitz,592867578,1963,1,31
rec-78959,dup-1,danielle,georgiadis,,89446,ziertheim,726871450,1954,4,8
rec-78978,dup-1,louise,chandler,chodacki,50672,koln,20140084,29,6,2014
rec-78985,dup-1,alissa,bartel,lowe,22159,hamburg,876448145,1980,9,8
rec-78988,dup-1,bella,millar,,97779,geroda,303832797,1969,712,3
rec-78995,dup-1,lily,dunthorn,fitzpatrick,40699,erkrath,779682938,1993,4,30
rec-78999,dup-1,emiily,egan,,81829,munchen,558933658,1960,12,16
rec-79000,dup-1,grace,moody,delrue,92536,pfreimd,158634735,1938,6,7
rec-79003,dup-1,natasha,le messurier,,16761,hennigsdorf,483211714,1928,7,29
rec-79005,dup-1,liana,reid,,86700,otting,540645457,1950,2,7
rec-79010,dup-1,clodagh,michelmore,nguyen,45357,essen,222820190,2016,11,24
rec-79013,dup-1,emiily,symmons,,79874,breitnau,564882178,2002,3,15
rec-79029,dup-1,elizabeth,stewart-jones,lowe,71111,waldenbuch,724126125,1979,2,10
rec-79032,dup-1,rachel,mcgregor,mcgregor,38350,helmstedt,666288844,2021,31,1
rec-79046,dup-1,alexandra,alagich,donegan,26607,aurich,562988638,2016,6,1
rec-79050,dup-1,arabella,spanton,,88529,zwiefalten,464377340,1965,1,7
rec-79089,dup-1,rebecca,campton,,41470,neuss,795580231,1982,12,16
rec-79093,dup-1,jasmyn,blewett,,34431,marsberg,178582636,1952,11,3
rec-79098,dup-1,adela,andrysz,green,74706,osterburken,713996312,1961,11,6
rec-79102,dup-1,madeleine,mells,,37297,berkatal,157413817,1988,2,1
rec-79104,dup-1,cassidy,waal,campbell,49536,lienen,296654479,1994,3,6
rec-79143,dup-1,bianca,clarke,,50126,bergheim,375134257,1985,10,22
rec-79172,dup-1,olivia,laundon,scarce,78573,wurmlingen,110503795,1984,7,11
rec-79176,dup-1,lily,blake,,78583,bottingen,779479123,1981,8,18
rec-79181,dup-1,olivia,koral,,27755,delmenhorst,556439833,1994,4,17
rec-79182,dup-1,jade,leon,,82447,spatzenhausen,173541874,1979,8,7
rec-79186,dup-1,amy,rothe,,21029,hamburg,538286109,1984,4,6
rec-79199,dup-1,carly,asher,whitbourne,32609,hullhorst,603618081,1992,12,10
rec-79210,dup-1,sarah,bloomfield,spuzic,19395,plau am see,220267872,1965,6,8
rec-79228,dup-1,maya,clarke,green,51580,reichshof,195137470,2009,10,2
rec-79233,dup-1,imogen,price-austin,,38229,salzgitter,27242723,1985,5,15
rec-79241,dup-1,caitlin,lill,,30161,hannover,378531160,1980,11,24
rec-79243,dup-1,laura,white,la-kryz,56727,mayen,568203953,2014,9,2
rec-79250,dup-1,pace,hutcheson,,10409,berlin prenzlauer berg,495381240,1950,3,8
rec-79254,dup-1,sophie,rivers,finlay,63688,gedern,308938765,1951,11,20
rec-79263,dup-1,laetitia,green,,97453,schonungen,408359630,2023,9,23
rec-79287,dup-1,isabella,boam,glads,95119,naila,460543021,1982,1,11
rec-79298,dup-1,naomi,green,,64753,brombachtal,670858149,1960,8,30
rec-79306,dup-1,georgia,ions,,91737,ornbau,89455155,1985,5,15
rec-79316,dup-1,serena,david,,60486,frankfurt am main,597845998,1968,5,3
rec-79317,dup-1,charlotte,jablouskas,,21379,scharnebeck,39561731,1968,8,2
rec-79331,dup-1,shenae,reid,,56598,rheinbrohl,373272903,6,2022,16
rec-79333,dup-1,samara,wintulich,,58739,wickede (ruhr),141495726,1943,1,4
rec-79340,dup-1,amy,hand,,29599,weste,795904644,1933,3,12
rec-79362,dup-1,montana,hazell,crouch,44329,dortmund,333817959,1991,11,6
rec-79363,dup-1,tara,mason,,85131,pollenfeld,89526162,2015,3,9
rec-79370,dup-1,holly,herbert,campbell,15936,dahme,838886637,1969,8,4
rec-79385,dup-1,georgia,grimsley,clarke,46045,oberhausen,384256928,1950,5,4
rec-79389,dup-1,meg,donegan,harkotsikas,41069,monchengladbach,416856447,12,1968,6
rec-79402,dup-1,tarnia,mcphail,seen,39628,bismark,518238236,1969,3,7
rec-79411,dup-1,hannah,white,robson,40589,dusseldorf,847636881,2011,11,13
rec-79414,dup-1,boyle,finn,vrolyks,41539,dormagen,400984946,2097,8,10
rec-79423,dup-1,alessia,ryan,ryan,63860,rothenbuch,688230480,1947,1,13
rec-79436,dup-1,charlotte,gigney,subramaniam,90453,nurnberg,425399888,1980,11,27
rec-79443,dup-1,isabelle,green,,7549,gera,499323886,1979,11,29
rec-79453,dup-1,emma,humphreys,campbell,6749,bitterfeld-wolfen,24888527,1976,12,6
rec-79461,dup-1,vianca,neylon,,84555,jettenbach,211268318,1986,7,10
rec-79467,dup-1,jemma,carbone,,9600,weissenborn,71296314,2016,11,24
rec-79495,dup-1,laura,spicer,trevorrow,60308,frankfurt am main,552522259,1978,10,18
rec-79506,dup-1,laura,burford,,58456,witten,426698679,1974,3,23
rec-79513,dup-1,montana,pindell,,56154,boppard,511567189,1948,12,26
rec-79515,dup-1,mikhayla,rees,,75239,eisingen,314752778,1999,5,28
rec-79518,dup-1,tayla,chandler,,35641,schoffengrund,12236854,1971,7,14
rec-79550,dup-1,emiily,dessart,,67700,niederkirchen,537850718,1979,11,25
rec-79560,dup-1,ella,brock,,4668,grimma,341318554,1950,7,24
rec-79570,dup-1,,millar,alex,15517,furstenwalde/ spree,805401221,2004,4,19
rec-79573,dup-1,holly,o'malveney,,21782,bulkau,31758739,1981,12,22
rec-79580,dup-1,sophie,sarah,,91085,weisendorf,706297868,1949,6,27
rec-79608,dup-1,,sadauskas,,38556,bokensdorf,65413430,21,12,1993
rec-79613,dup-1,harley,george,dinnison,76689,karlsdorf-neuthard,453581617,2001,2,2
rec-79617,dup-1,kayla,tunevitsch,pembroke,45968,gladbeck,197773418,2022,10,21
rec-79642,dup-1,brianna,hebberman,compton,15345,lichtenow,380126987,1964,10,28
rec-79648,dup-1,paris,mitton,,40233,dusseldorf,70326789,1999,3,20
rec-79655,dup-1,angelica,paine,boulter,70176,stuttgart,794985854,1974,2,72
rec-79663,dup-1,courtney,gerick,,26489,ochtersum,770499280,1981,8,16
rec-79672,dup-1,aleisha,dugdale,,49586,merzen,736326409,1981,9,4
rec-79694,dup-1,holly,mercorella,,73430,aalen,283464564,1982,7,7
rec-79711,dup-1,ella,bulyga,van der kolk,46569,hunxe,711678630,1978,11,26
rec-79717,dup-1,trinity,morrison,,85405,nandlstadt,57034569,2014,11,30
rec-79718,dup-1,eliza,widdowson,,88254,baienfurt,804888123,1991,5,9
rec-79730,dup-1,charlie,cameirao,howie,57250,netphen,740531935,1988,6,4
rec-79735,dup-1,emma,dougal,royans,85586,poing,728426227,2006,11,14
rec-79743,dup-1,sophie,lukasiewicz,,97421,schweinfurt,839746732,2012,12,13
rec-79750,dup-1,tess,ryan,,32429,minden,541467726,2021,2,21
rec-79752,dup-1,madelyn,clisby,nguyen,33739,bielefeld,452869925,1973,10,26
rec-79765,dup-1,rachel,marrable,ryan,47638,straelen,38842685,1965,6,26
rec-79771,dup-1,lucy,bishop,,59556,lippstadt,453879523,1953,6,17
rec-79789,dup-1,jasmine,kinter,commons,52076,aachen-sud (walheim,871675183,1994,9,30
rec-79791,dup-1,abigail,clarke,,51467,bergisch gladbach,84280916,2000,11,10
rec-79797,dup-1,holly,siviour,,39345,flechtingen,557235967,1966,10,29
rec-79799,dup-1,alicia,boxer,formichella,55127,mainz,575723076,1961,3,2
rec-79804,dup-1,isabella,wiseman,jezzard,34431,marsberg,546796124,1960,8,24
rec-79805,dup-1,sarah,clarke,,72531,hohenstein,317772181,1976,12,12
rec-79806,dup-1,andie,white,,97909,stadtprozelten,299675469,1949,7,28
rec-79813,dup-1,alexandra,maynard,,58339,breckerfeld,84293239,1992,7,31
rec-79849,dup-1,jacqueline,steed,bullivant,27446,selsingen,72567223,2012,9,29
rec-79860,dup-1,alexandra,filipovic,,13585,berlin spandau,80711168,2011,6,20
rec-79880,dup-1,isabella,swiggs,clarke,83673,bichl,678913539,2003,2,7
rec-79896,dup-1,clarke,caitlin,,9661,hainichen,115102706,1984,11,16
rec-79898,dup-1,,ayres,charlotte,72658,bempflingen,571747138,1972,11,25
rec-79906,dup-1,madeline,hamon,trenery,82272,moorenweis,91700701,1999,6,10
rec-79909,dup-1,abbie,hersey,,27478,cuxhaven,767892667,1982,5,22
rec-79917,dup-1,zarlia,pontifex,nguyen,75391,gechingen,785957199,1985,12,1
rec-79931,dup-1,emiily,leung,jamaludin,58802,balve,25229725,1990,7,30
rec-79935,dup-1,imogen,lahey,rundle,76779,scheibenhardt,353918244,30,6,1983
rec-79940,dup-1,alysha,ryan,rosa,22085,hamburg,353801978,1958,12,30
rec-79943,dup-1,chloe,neumann,,72639,neuffen,167259200,1964,11,25
rec-79944,dup-1,jade,dolliver,mccarthy,6295,eisleben,245118778,1975,12,14
rec-79953,dup-1,ellie,bovill,,49326,melle,255864416,1962,6,5
rec-79958,dup-1,bethany,mccarthy,,37214,witzenhausen,351630673,1977,7,6
rec-79964,dup-1,irene,guymer,,84051,essenbach,571102256,1981,12,14
rec-79969,dup-1,irene,bretland,,97264,helmstadt,482976791,2004,2,16
rec-79980,dup-1,stephanie,povey,coffey,80331,munchen,418187856,1960,2,2
rec-79998,dup-1,jessica,mason,,34431,marsberg,880440700,1963,9,1
rec-80009,dup-1,chloe,jaffres,,21379,scharnebeck,194614020,1975,10,17
rec-80024,dup-1,lacey,herbert,paterson,39124,magdeburg,90660952,1997,1,4
rec-80042,dup-1,amy,sherriff,,4199,berlin schmargendorf,32267468,1978,6,29
rec-80044,dup-1,jacqueline,humphreys,,89522,heidenheim an der brenz,131708733,2004,9,27
rec-80046,dup-1,koula,clarke,,46535,dinslaken,400911489,2020,8,3
rec-80047,dup-1,carly,mason,,97650,fladungen,481692902,1959,6,20
rec-80051,dup-1,shannon,stanfield,white,76773,kuhardt,596765830,1967,3,10
rec-80060,dup-1,eva,hutten,,8529,plauen,30558477,1959,3,23
rec-80069,dup-1,grace,mcgregor,,75249,kieselbronn,200396031,1959,4,2
rec-80071,dup-1,cheyenne,coleman,,67283,obrigheim (pfalz),55988692,1943,4,11
rec-80073,dup-1,amy,pembroke,tomich,84494,neumarkt-sankt veit,157417150,2010,8,23
rec-80074,dup-1,aneka,reid,,45307,essen,71144587,1934,12,4
rec-80078,dup-1,imogen,needham,large,49545,tecklenburg,805586940,9,1992,9
rec-80121,dup-1,samantha,matthews,,14959,trebbin,532420949,1973,6,7
rec-80126,dup-1,chloe,easthope,gambranis,37640,golmbach,685674653,2023,10,2
rec-80136,dup-1,sophie,cundell,,51491,overath,890476958,1962,9,01
rec-80144,dup-1,alexandra,reece,,90429,nurnberg,709687040,1951,3,11
rec-80159,dup-1,isabella,white,,24999,wees,27892641,2014,3,23
rec-80170,dup-1,laura,warnock,mcgregor,49699,lindern (oldenburg),832948841,1961,5,23
rec-80175,dup-1,phoebe,bellchambers,rawlings,85469,walpertskirchen,837186474,1966,6,23
rec-80177,dup-1,shantal,white,,42899,remscheid,648679723,1974,8,12
rec-80183,dup-1,georgia,ryan,,82541,munsing,675841531,1970,19,16
rec-80186,dup-1,alexandra,blake,campbell,96231,staffelstein,733979044,1948,9,24
rec-80187,dup-1,ella,pomfret,,40625,dusseldorf,145142396,1944,8,30
rec-80205,dup-1,portia,paterson,siviour,76865,insheim,51424741,1941,7,18
rec-80206,dup-1,georgia,white,campbell,12524,berlin altglienicke,136852381,1970,10,6
rec-80223,dup-1,lily,mortlock,shepherdson,66280,sulzbach/saar,58493468,1961,7,20
rec-80228,dup-1,alexa-rose,lamborn,turkentine,80992,munchen,151238811,21,9,1961
rec-80252,dup-1,sara,blancodini,blake,7407,rudolstadt,569730659,2000,8,18
rec-80256,dup-1,melanie,reid,beattie,9557,floha,768857622,6,2,1975
rec-80261,dup-1,alexandra,mildren,,64405,fischbachtal,708679631,1936,8,21
rec-80265,dup-1,hannah,matthews,,79254,oberried,470562734,1961,7,18
rec-80283,dup-1,bethany,monaco,hursey,86473,ziemetshausen,83016339,1949,9,6
rec-80285,dup-1,harriet,meaney,,55619,hennweiler,622430569,1996,3,1
